year,ticker,N,delta,xmin,alpha,gamma (nlls),gamma (psd),phi exponent,phi exponent half width,beta,beta half width
2025,NRP,100,1.5,7.0,1.954736328125,0.6233833112855366,0.5254468227881488,0.8770445637364234,0.07093134792298014,0.16488354766541816,0.003013637030650549
2023,NRP,100,2.0,3.0,1.9735595703125002,0.5214154426139869,0.547974579237618,0.6945129804267591,0.06838791248197211,0.24362126946558676,0.005581220603384803
2024,NRP,100,2.0,3.0,1.8789306640624996,0.5209227193095621,0.499619092117109,0.6945129804267591,0.06838791248197211,0.24362126946558676,0.005581220603384803
2025,NRP,100,2.0,3.0,1.947998046875,0.6233833112855366,0.5254468227881488,0.6945129804267591,0.06838791248197211,0.24362126946558676,0.005581220603384803
2023,NRP,100,3.0,2.0,1.6362060546874995,0.5214154426139869,0.547974579237618,0.6374453318694882,0.08108928394392241,0.29022006634085545,0.003917644596924114
2024,NRP,100,3.0,2.0,1.586987304687499,0.5209227193095621,0.499619092117109,0.6374453318694882,0.08108928394392241,0.29022006634085545,0.003917644596924114
2025,NRP,100,3.0,2.0,1.627783203124999,0.6233833112855366,0.5254468227881488,0.6374453318694882,0.08108928394392241,0.29022006634085545,0.003917644596924114
2023,NRP,100,4.0,2.0,1.6480712890624991,0.5214154426139869,0.547974579237618,0.6261408859316321,0.07518884045509495,0.3051035133396731,0.0038828532701225198
2024,NRP,100,4.0,2.0,1.6029907226562492,0.5209227193095621,0.499619092117109,0.6261408859316321,0.07518884045509495,0.3051035133396731,0.0038828532701225198
2025,NRP,100,4.0,2.0,1.636425781249999,0.6233833112855366,0.5254468227881488,0.6261408859316321,0.07518884045509495,0.3051035133396731,0.0038828532701225198
2023,NRP,100,5.0,2.0,1.654003906249999,0.5214154426139869,0.547974579237618,0.6042501271489731,0.07178235592750676,0.32211030173205923,0.004796762238626671
2024,NRP,100,5.0,2.0,1.6080444335937494,0.5209227193095621,0.499619092117109,0.6042501271489731,0.07178235592750676,0.32211030173205923,0.004796762238626671
2025,NRP,100,5.0,2.0,1.642468261718749,0.6233833112855366,0.5254468227881488,0.6042501271489731,0.07178235592750676,0.32211030173205923,0.004796762238626671
2023,NRP,500,1.5,5.0,1.8449462890624995,0.5214154426139869,0.547974579237618,0.8628548269296417,0.06572260222609821,0.16516406230551953,0.0022412153927683707
2024,NRP,500,1.5,7.0,1.9299072265625004,0.5209227193095621,0.499619092117109,0.8628548269296417,0.06572260222609821,0.16516406230551953,0.0022412153927683707
2025,NRP,500,1.5,6.0,1.9280029296874996,0.6233833112855366,0.5254468227881488,0.8628548269296417,0.06572260222609821,0.16516406230551953,0.0022412153927683707
2023,NRP,500,2.0,2.0,1.5576171874999987,0.5214154426139869,0.547974579237618,0.604283203336419,0.08714179269145232,0.28691569954761714,0.0038352680731500804
2024,NRP,500,2.0,3.0,1.9685791015624998,0.5209227193095621,0.499619092117109,0.604283203336419,0.08714179269145232,0.28691569954761714,0.0038352680731500804
2025,NRP,500,2.0,2.0,1.5428955078124993,0.6233833112855366,0.5254468227881488,0.604283203336419,0.08714179269145232,0.28691569954761714,0.0038352680731500804
2023,NRP,500,3.0,2.0,1.6589843749999993,0.5214154426139869,0.547974579237618,0.5244584966313655,0.1150897595169753,0.4661718778810257,0.007942988515441306
2024,NRP,500,3.0,2.0,1.6474121093749994,0.5209227193095621,0.499619092117109,0.5244584966313655,0.1150897595169753,0.4661718778810257,0.007942988515441306
2025,NRP,500,3.0,2.0,1.6681396484374984,0.6233833112855366,0.5254468227881488,0.5244584966313655,0.1150897595169753,0.4661718778810257,0.007942988515441306
2023,NRP,500,4.0,2.0,1.6711425781249991,0.5214154426139869,0.547974579237618,0.39888825064880445,0.1040471289902328,0.5438161784415186,0.013148870142000672
2024,NRP,500,4.0,2.0,1.6636718749999995,0.5209227193095621,0.499619092117109,0.39888825064880445,0.1040471289902328,0.5438161784415186,0.013148870142000672
2025,NRP,500,4.0,2.0,1.6768554687499995,0.6233833112855366,0.5254468227881488,0.39888825064880445,0.1040471289902328,0.5438161784415186,0.013148870142000672
2023,NRP,500,5.0,2.0,1.6655029296874995,0.5214154426139869,0.547974579237618,0.3716478674710287,0.10506414525499208,0.5362903810096432,0.01079053427602634
2024,NRP,500,5.0,2.0,1.6583984374999994,0.5209227193095621,0.499619092117109,0.3716478674710287,0.10506414525499208,0.5362903810096432,0.01079053427602634
2025,NRP,500,5.0,2.0,1.6718749999999991,0.6233833112855366,0.5254468227881488,0.3716478674710287,0.10506414525499208,0.5362903810096432,0.01079053427602634
2023,NRP,1000,1.5,3.0,1.6996337890624993,0.5214154426139869,0.547974579237618,0.8365475665995205,0.06226317020273846,0.16895053100846755,0.0034388316711612596
2024,NRP,1000,1.5,4.0,1.8526367187499995,0.5209227193095621,0.499619092117109,0.8365475665995205,0.06226317020273846,0.16895053100846755,0.0034388316711612596
2025,NRP,1000,1.5,4.0,1.9595703125,0.6233833112855366,0.5254468227881488,0.8365475665995205,0.06226317020273846,0.16895053100846755,0.0034388316711612596
2023,NRP,1000,2.0,2.0,1.5947509765624988,0.5214154426139869,0.547974579237618,0.580488040173585,0.07031234093377661,0.30449019477591804,0.004587330680291162
2024,NRP,1000,2.0,2.0,1.5582031249999986,0.5209227193095621,0.499619092117109,0.580488040173585,0.07031234093377661,0.30449019477591804,0.004587330680291162
2025,NRP,1000,2.0,2.0,1.596142578124999,0.6233833112855366,0.5254468227881488,0.580488040173585,0.07031234093377661,0.30449019477591804,0.004587330680291162
2023,NRP,1000,3.0,2.0,1.672314453124999,0.5214154426139869,0.547974579237618,0.3773657149574023,0.12766891531157648,0.6896031360701903,0.024921786477082774
2024,NRP,1000,3.0,2.0,1.6559082031249992,0.5209227193095621,0.499619092117109,0.3773657149574023,0.12766891531157648,0.6896031360701903,0.024921786477082774
2025,NRP,1000,3.0,2.0,1.6650634765624996,0.6233833112855366,0.5254468227881488,0.3773657149574023,0.12766891531157648,0.6896031360701903,0.024921786477082774
2023,NRP,1000,4.0,2.0,1.6575195312499993,0.5214154426139869,0.547974579237618,0.24459250798490112,0.1215150784758062,0.8226841507453742,0.03330186694639007
2024,NRP,1000,4.0,2.0,1.6682128906249987,0.5209227193095621,0.499619092117109,0.24459250798490112,0.1215150784758062,0.8226841507453742,0.03330186694639007
2025,NRP,1000,4.0,2.0,1.674511718749999,0.6233833112855366,0.5254468227881488,0.24459250798490112,0.1215150784758062,0.8226841507453742,0.03330186694639007
2024,NRP,1000,5.0,2.0,1.671582031249999,0.5209227193095621,0.499619092117109,0.26068967526948067,0.14686572081690344,0.9983030782556711,0.058594547537456174
2025,NRP,1000,5.0,2.0,1.6696044921874993,0.6233833112855366,0.5254468227881488,0.26068967526948067,0.14686572081690344,0.9983030782556711,0.058594547537456174
2023,NRP,1500,1.5,4.0,1.9115234375,0.5214154426139869,0.547974579237618,0.8337185507432393,0.06133580451998098,0.17070620908368053,0.0028550201793134454
2024,NRP,1500,1.5,5.0,1.9434570312499995,0.5209227193095621,0.499619092117109,0.8337185507432393,0.06133580451998098,0.17070620908368053,0.0028550201793134454
2025,NRP,1500,1.5,4.0,1.8457519531249993,0.6233833112855366,0.5254468227881488,0.8337185507432393,0.06133580451998098,0.17070620908368053,0.0028550201793134454
2023,NRP,1500,2.0,2.0,1.5996582031249988,0.5214154426139869,0.547974579237618,0.558327180780668,0.07577136688915684,0.303608597261895,0.004484998324500897
2024,NRP,1500,2.0,2.0,1.5574707031249986,0.5209227193095621,0.499619092117109,0.558327180780668,0.07577136688915684,0.303608597261895,0.004484998324500897
2025,NRP,1500,2.0,2.0,1.583837890624999,0.6233833112855366,0.5254468227881488,0.558327180780668,0.07577136688915684,0.303608597261895,0.004484998324500897
2023,NRP,1500,3.0,2.0,1.6841796874999995,0.5214154426139869,0.547974579237618,0.22976351898234684,0.12430908442875152,0.6735883488459817,0.017830979279716032
2024,NRP,1500,3.0,2.0,1.6559082031249992,0.5209227193095621,0.499619092117109,0.22976351898234684,0.12430908442875152,0.6735883488459817,0.017830979279716032
2025,NRP,1500,3.0,2.0,1.670263671874999,0.6233833112855366,0.5254468227881488,0.22976351898234684,0.12430908442875152,0.6735883488459817,0.017830979279716032
2023,NRP,1500,4.0,2.0,1.5975341796874991,0.5214154426139869,0.547974579237618,0.1421639235908216,0.11707342481311211,0.9999979099553717,0.10163968281132581
2024,NRP,1500,4.0,2.0,1.6559814453124995,0.5209227193095621,0.499619092117109,0.1421639235908216,0.11707342481311211,0.9999979099553717,0.10163968281132581
2025,NRP,1500,4.0,2.0,1.7089355468749994,0.6233833112855366,0.5254468227881488,0.1421639235908216,0.11707342481311211,0.9999979099553717,0.10163968281132581
2024,NRP,1500,5.0,2.0,1.6599365234374988,0.5209227193095621,0.499619092117109,0.18359901306100673,0.14946532394137912,0.9999984141202101,0.1097315104876887
2023,NTC,50,1.5,7.0,1.9321777343749997,0.508367086453549,0.5605792574249168,0.8923840058758575,0.0867037643402584,0.0945712883717207,0.002271250340499578
2024,NTC,50,1.5,8.0,1.9102783203125,0.5073152238298181,0.5015469244000801,0.8923840058758575,0.0867037643402584,0.0945712883717207,0.002271250340499578
2025,NTC,50,1.5,7.0,1.9553955078124998,0.5786717479614026,0.5087139009691035,0.8923840058758575,0.0867037643402584,0.0945712883717207,0.002271250340499578
2023,NTC,50,2.0,3.0,1.742773437499999,0.508367086453549,0.5605792574249168,0.753139325593246,0.083510303131247,0.11723396946168203,0.006769592117726956
2024,NTC,50,2.0,4.0,1.9830078124999995,0.5073152238298181,0.5015469244000801,0.753139325593246,0.083510303131247,0.11723396946168203,0.006769592117726956
2025,NTC,50,2.0,3.0,1.7413818359374993,0.5786717479614026,0.5087139009691035,0.753139325593246,0.083510303131247,0.11723396946168203,0.006769592117726956
2023,NTC,50,3.0,2.0,1.5773925781249991,0.508367086453549,0.5605792574249168,0.6358451593059665,0.07025421073289881,0.09544034003892243,0.0067650749839318425
2024,NTC,50,3.0,2.0,1.5373291015624995,0.5073152238298181,0.5015469244000801,0.6358451593059665,0.07025421073289881,0.09544034003892243,0.0067650749839318425
2025,NTC,50,3.0,2.0,1.5685302734374984,0.5786717479614026,0.5087139009691035,0.6358451593059665,0.07025421073289881,0.09544034003892243,0.0067650749839318425
2023,NTC,50,4.0,2.0,1.5997314453124991,0.508367086453549,0.5605792574249168,0.6689175982544534,0.07128000311518866,0.10965988784411647,0.009199082330855318
2024,NTC,50,4.0,2.0,1.5633300781249986,0.5073152238298181,0.5015469244000801,0.6689175982544534,0.07128000311518866,0.10965988784411647,0.009199082330855318
2025,NTC,50,4.0,2.0,1.587719726562499,0.5786717479614026,0.5087139009691035,0.6689175982544534,0.07128000311518866,0.10965988784411647,0.009199082330855318
2023,NTC,50,5.0,2.0,1.6047119140624995,0.508367086453549,0.5605792574249168,0.6466742434397343,0.06752831664105002,0.11072964425284682,0.0109383702722451
2024,NTC,50,5.0,2.0,1.5754150390624995,0.5073152238298181,0.5015469244000801,0.6466742434397343,0.06752831664105002,0.11072964425284682,0.0109383702722451
2025,NTC,50,5.0,2.0,1.5927734374999987,0.5786717479614026,0.5087139009691035,0.6466742434397343,0.06752831664105002,0.11072964425284682,0.0109383702722451
2023,NTC,100,1.5,6.0,1.9825683593749992,0.508367086453549,0.5605792574249168,0.8337375061943373,0.08448561094984142,0.09772398590953005,0.004283364676456118
2024,NTC,100,1.5,7.0,1.975244140625,0.5073152238298181,0.5015469244000801,0.8337375061943373,0.08448561094984142,0.09772398590953005,0.004283364676456118
2025,NTC,100,1.5,6.0,1.9776611328125,0.5786717479614026,0.5087139009691035,0.8337375061943373,0.08448561094984142,0.09772398590953005,0.004283364676456118
2023,NTC,100,2.0,3.0,1.9281494140625002,0.508367086453549,0.5605792574249168,0.6737038645373422,0.07139196591197602,0.11474761026865914,0.006363784046508355
2024,NTC,100,2.0,3.0,1.8788574218749998,0.5073152238298181,0.5015469244000801,0.6737038645373422,0.07139196591197602,0.11474761026865914,0.006363784046508355
2025,NTC,100,2.0,3.0,1.9331298828124996,0.5786717479614026,0.5087139009691035,0.6737038645373422,0.07139196591197602,0.11474761026865914,0.006363784046508355
2023,NTC,100,3.0,2.0,1.622509765624999,0.508367086453549,0.5605792574249168,0.6191921975333126,0.0753921458136495,0.09732500637311145,0.004719873094984127
2024,NTC,100,3.0,2.0,1.6041259765624991,0.5073152238298181,0.5015469244000801,0.6191921975333126,0.0753921458136495,0.09732500637311145,0.004719873094984127
2025,NTC,100,3.0,2.0,1.614599609374999,0.5786717479614026,0.5087139009691035,0.6191921975333126,0.0753921458136495,0.09732500637311145,0.004719873094984127
2023,NTC,100,4.0,2.0,1.6428710937499993,0.508367086453549,0.5605792574249168,0.5943629405377863,0.08042886305179078,0.0713449597473748,0.0067504183904496485
2024,NTC,100,4.0,2.0,1.6217041015624991,0.5073152238298181,0.5015469244000801,0.5943629405377863,0.08042886305179078,0.0713449597473748,0.0067504183904496485
2025,NTC,100,4.0,2.0,1.6370849609374991,0.5786717479614026,0.5087139009691035,0.5943629405377863,0.08042886305179078,0.0713449597473748,0.0067504183904496485
2023,NTC,100,5.0,2.0,1.6498291015624993,0.508367086453549,0.5605792574249168,0.6274011292955898,0.07233875368162404,0.06239761263832127,0.007821627592719982
2024,NTC,100,5.0,2.0,1.6301269531249991,0.5073152238298181,0.5015469244000801,0.6274011292955898,0.07233875368162404,0.06239761263832127,0.007821627592719982
2025,NTC,100,5.0,2.0,1.6343017578124988,0.5786717479614026,0.5087139009691035,0.6274011292955898,0.07233875368162404,0.06239761263832127,0.007821627592719982
2023,NTC,500,1.5,5.0,1.9097656250000004,0.508367086453549,0.5605792574249168,0.8126278293677841,0.08150830031311518,0.11061740562343018,0.0037183845440540825
2024,NTC,500,1.5,6.0,1.9181884765625004,0.5073152238298181,0.5015469244000801,0.8126278293677841,0.08150830031311518,0.11061740562343018,0.0037183845440540825
2025,NTC,500,1.5,5.0,1.9185546875,0.5786717479614026,0.5087139009691035,0.8126278293677841,0.08150830031311518,0.11061740562343018,0.0037183845440540825
2023,NTC,500,2.0,2.0,1.5274414062499986,0.508367086453549,0.5605792574249168,0.616718521977041,0.0779863918160704,0.08065576712715428,0.009033379146461353
2024,NTC,500,2.0,3.0,1.95078125,0.5073152238298181,0.5015469244000801,0.616718521977041,0.0779863918160704,0.08065576712715428,0.009033379146461353
2025,NTC,500,2.0,2.0,1.525463867187499,0.5786717479614026,0.5087139009691035,0.616718521977041,0.0779863918160704,0.08065576712715428,0.009033379146461353
2023,NTC,500,3.0,2.0,1.6465332031249988,0.508367086453549,0.5605792574249168,0.5172340532167992,0.11825006736565,0.04776009152069242,0.005781373068510306
2024,NTC,500,3.0,2.0,1.6191406249999991,0.5073152238298181,0.5015469244000801,0.5172340532167992,0.11825006736565,0.04776009152069242,0.005781373068510306
2025,NTC,500,3.0,2.0,1.6259521484374986,0.5786717479614026,0.5087139009691035,0.5172340532167992,0.11825006736565,0.04776009152069242,0.005781373068510306
2023,NTC,500,4.0,2.0,1.6836669921874998,0.508367086453549,0.5605792574249168,0.4888369781275559,0.138798416114613,0.12301503266448642,0.005487408469468157
2024,NTC,500,4.0,2.0,1.6185546874999992,0.5073152238298181,0.5015469244000801,0.4888369781275559,0.138798416114613,0.12301503266448642,0.005487408469468157
2025,NTC,500,4.0,2.0,1.6427246093749992,0.5786717479614026,0.5087139009691035,0.4888369781275559,0.138798416114613,0.12301503266448642,0.005487408469468157
2024,NTC,500,5.0,2.0,1.6390624999999988,0.5073152238298181,0.5015469244000801,0.47172484628401695,0.14199426734938517,0.07241682070312913,0.007662945605273459
2023,NTC,1000,1.5,3.0,1.7208007812499995,0.508367086453549,0.5605792574249168,0.7638742379184233,0.07081117874731208,0.11749227743522773,0.005738179980356635
2024,NTC,1000,1.5,4.0,1.9285888671875,0.5073152238298181,0.5015469244000801,0.7638742379184233,0.07081117874731208,0.11749227743522773,0.005738179980356635
2025,NTC,1000,1.5,3.0,1.715527343749999,0.5786717479614026,0.5087139009691035,0.7638742379184233,0.07081117874731208,0.11749227743522773,0.005738179980356635
2023,NTC,1000,2.0,2.0,1.584423828124999,0.508367086453549,0.5605792574249168,0.6396841417151564,0.0914437230990134,0.11751242898628618,0.004475626695005405
2024,NTC,1000,2.0,2.0,1.551831054687499,0.5073152238298181,0.5015469244000801,0.6396841417151564,0.0914437230990134,0.11751242898628618,0.004475626695005405
2025,NTC,1000,2.0,2.0,1.5688964843749988,0.5786717479614026,0.5087139009691035,0.6396841417151564,0.0914437230990134,0.11751242898628618,0.004475626695005405
2023,NTC,1000,3.0,2.0,1.6399414062499984,0.508367086453549,0.5605792574249168,0.4314183727027784,0.17134866130716522,0.1300456505523602,0.008920167069084937
2024,NTC,1000,3.0,2.0,1.6417724609374984,0.5073152238298181,0.5015469244000801,0.4314183727027784,0.17134866130716522,0.1300456505523602,0.008920167069084937
2025,NTC,1000,3.0,2.0,1.6906249999999994,0.5786717479614026,0.5087139009691035,0.4314183727027784,0.17134866130716522,0.1300456505523602,0.008920167069084937
2024,NTC,1000,4.0,2.0,1.6737792968749994,0.5073152238298181,0.5015469244000801,0.35443273689947574,0.20093009010877094,0.014024120220476714,0.021793217964385575
2023,NTC,1500,1.5,4.0,1.9237548828125002,0.508367086453549,0.5605792574249168,0.7966366616921056,0.07078576350006473,0.10234463035636386,0.005821595434139998
2024,NTC,1500,1.5,4.0,1.8170410156249992,0.5073152238298181,0.5015469244000801,0.7966366616921056,0.07078576350006473,0.10234463035636386,0.005821595434139998
2025,NTC,1500,1.5,4.0,1.9261718749999996,0.5786717479614026,0.5087139009691035,0.7966366616921056,0.07078576350006473,0.10234463035636386,0.005821595434139998
2023,NTC,1500,2.0,2.0,1.5680908203124986,0.508367086453549,0.5605792574249168,0.5933109937131384,0.07569690869054918,0.09111299222383268,0.0036388677757350297
2024,NTC,1500,2.0,2.0,1.5524902343749991,0.5073152238298181,0.5015469244000801,0.5933109937131384,0.07569690869054918,0.09111299222383268,0.0036388677757350297
2025,NTC,1500,2.0,2.0,1.5695556640624986,0.5786717479614026,0.5087139009691035,0.5933109937131384,0.07569690869054918,0.09111299222383268,0.0036388677757350297
2023,NTC,1500,3.0,2.0,1.6046386718749992,0.508367086453549,0.5605792574249168,0.7105860883073665,0.2116923432416705,0.034433542079556935,0.012028218459010802
2024,NTC,1500,3.0,2.0,1.6285888671874993,0.5073152238298181,0.5015469244000801,0.7105860883073665,0.2116923432416705,0.034433542079556935,0.012028218459010802
2025,NTC,1500,3.0,2.0,1.6693115234374991,0.5786717479614026,0.5087139009691035,0.7105860883073665,0.2116923432416705,0.034433542079556935,0.012028218459010802
2023,NVS,50,1.5,3.0,1.3272202687943229,11.892875477569259,0.514239000293921,0.15394800804792722,0.10691588666552938,0.08511862956946649,0.02956736620040989
2024,NVS,50,1.5,5.0,1.617703306611205,0.43469220775185463,0.5886900344097614,0.15394800804792722,0.10691588666552938,0.08511862956946649,0.02956736620040989
2025,NVS,50,1.5,2.0,1.026264755801042,1.0135165337557737,0.6507307857169375,0.15394800804792722,0.10691588666552938,0.08511862956946649,0.02956736620040989
2023,NVS,50,2.0,4.0,1.5620109132911928,11.892875477569259,0.514239000293921,0.10561314633263075,0.1275067489838482,-0.10195231007577532,0.048808793871001684
2024,NVS,50,2.0,4.0,1.7788818359374998,0.43469220775185463,0.5886900344097614,0.10561314633263075,0.1275067489838482,-0.10195231007577532,0.048808793871001684
2025,NVS,50,2.0,4.0,1.5270994285964594,1.0135165337557737,0.6507307857169375,0.10561314633263075,0.1275067489838482,-0.10195231007577532,0.048808793871001684
2023,NVS,50,3.0,2.0,1.0856006738851938,11.892875477569259,0.514239000293921,0.09102890345295436,0.0876474227212098,-0.12757911568780733,0.06715735581311215
2023,NVS,100,1.5,2.0,1.1648426691939449,11.892875477569259,0.514239000293921,0.13864569201645255,0.1251461101671137,-0.010078163205831272,0.04197133539359224
2024,NVS,100,1.5,4.0,1.534467861490596,0.43469220775185463,0.5886900344097614,0.13864569201645255,0.1251461101671137,-0.010078163205831272,0.04197133539359224
2025,NVS,100,1.5,2.0,1.0863890859739112,1.0135165337557737,0.6507307857169375,0.13864569201645255,0.1251461101671137,-0.010078163205831272,0.04197133539359224
2023,NVS,100,2.0,3.0,1.4600663161037062,11.892875477569259,0.514239000293921,0.00932895126184276,0.12794032383154028,-0.09834477016329547,0.04064279318255736
2024,NVS,100,2.0,5.0,1.9679199218749996,0.43469220775185463,0.5886900344097614,0.00932895126184276,0.12794032383154028,-0.09834477016329547,0.04064279318255736
2025,NVS,100,2.0,2.0,1.243288144832881,1.0135165337557737,0.6507307857169375,0.00932895126184276,0.12794032383154028,-0.09834477016329547,0.04064279318255736
2023,NVS,500,1.5,4.0,1.394048110480865,11.892875477569259,0.514239000293921,0.15618893406744527,0.08463705196394664,0.24088549743762647,0.05596929745489042
2024,NVS,500,1.5,4.0,1.7342041015624998,0.43469220775185463,0.5886900344097614,0.15618893406744527,0.08463705196394664,0.24088549743762647,0.05596929745489042
2025,NVS,500,1.5,4.0,1.464044256897819,1.0135165337557737,0.6507307857169375,0.15618893406744527,0.08463705196394664,0.24088549743762647,0.05596929745489042
2023,NVS,500,2.0,2.0,1.279853287030896,11.892875477569259,0.514239000293921,0.09206180382383496,0.14471239905495112,-0.09231726514009851,0.052713645949004545
2023,NVS,1000,1.5,5.0,1.5847929316866995,11.892875477569259,0.514239000293921,0.06778149184462667,0.09952264714974621,-0.10225497394531166,0.04673846943648585
2024,NVS,1000,1.5,4.0,1.87548828125,0.43469220775185463,0.5886900344097614,0.06778149184462667,0.09952264714974621,-0.10225497394531166,0.04673846943648585
2025,NVS,1000,1.5,2.0,1.1355944240185827,1.0135165337557737,0.6507307857169375,0.06778149184462667,0.09952264714974621,-0.10225497394531166,0.04673846943648585
2023,NVS,1500,1.5,5.0,1.712963867187499,11.892875477569259,0.514239000293921,0.06844319471928899,0.11929546881002723,-0.0825872696337575,0.0283248266555389
2024,NVS,1500,1.5,4.0,1.668798828124999,0.43469220775185463,0.5886900344097614,0.06844319471928899,0.11929546881002723,-0.0825872696337575,0.0283248266555389
2025,NVS,1500,1.5,2.0,1.1174235259292296,1.0135165337557737,0.6507307857169375,0.06844319471928899,0.11929546881002723,-0.0825872696337575,0.0283248266555389
2023,NVS,1500,2.0,3.0,1.483580334539675,11.892875477569259,0.514239000293921,0.12848602553759678,0.19326491224757766,-0.047568216602686945,0.05560101567308923
2023,NY1,50,1.5,8.0,1.9741455078124996,0.3594842696144503,0.49303796347856355,0.9759438026365922,0.07145446946318976,0.12388679479343723,0.002290470084975148
2024,NY1,50,1.5,7.0,1.9017822265625002,0.504519565681466,0.54878994908589,0.9759438026365922,0.07145446946318976,0.12388679479343723,0.002290470084975148
2025,NY1,50,1.5,7.0,1.9459472656249996,0.4789213949778137,0.5210223749077558,0.9759438026365922,0.07145446946318976,0.12388679479343723,0.002290470084975148
2023,NY1,50,2.0,3.0,1.7061523437499995,0.3594842696144503,0.49303796347856355,0.8123897447757983,0.07962955547307554,0.10812368061916808,0.006394535002062028
2024,NY1,50,2.0,3.0,1.719335937499999,0.504519565681466,0.54878994908589,0.8123897447757983,0.07962955547307554,0.10812368061916808,0.006394535002062028
2025,NY1,50,2.0,36.0,1.9832947141365604,0.4789213949778137,0.5210223749077558,0.8123897447757983,0.07962955547307554,0.10812368061916808,0.006394535002062028
2023,NY1,50,3.0,2.0,1.5409179687499988,0.3594842696144503,0.49303796347856355,0.7136471593352279,0.08106420339590936,0.09266763209032987,0.012222200852127552
2024,NY1,50,3.0,2.0,1.5417236328124995,0.504519565681466,0.54878994908589,0.7136471593352279,0.08106420339590936,0.09266763209032987,0.012222200852127552
2025,NY1,50,3.0,2.0,1.5541015624999992,0.4789213949778137,0.5210223749077558,0.7136471593352279,0.08106420339590936,0.09266763209032987,0.012222200852127552
2023,NY1,50,4.0,2.0,1.575634765624999,0.3594842696144503,0.49303796347856355,0.7175297798576674,0.08554773424762452,0.09139663986386994,0.012034702512921122
2024,NY1,50,4.0,2.0,1.5687499999999988,0.504519565681466,0.54878994908589,0.7175297798576674,0.08554773424762452,0.09139663986386994,0.012034702512921122
2025,NY1,50,4.0,2.0,1.5732177734374986,0.4789213949778137,0.5210223749077558,0.7175297798576674,0.08554773424762452,0.09139663986386994,0.012034702512921122
2023,NY1,50,5.0,2.0,1.5802490234374993,0.3594842696144503,0.49303796347856355,0.7418192327924308,0.08528627024714514,0.10214765356803929,0.013003956245075549
2024,NY1,50,5.0,2.0,1.5740234374999988,0.504519565681466,0.54878994908589,0.7418192327924308,0.08528627024714514,0.10214765356803929,0.013003956245075549
2025,NY1,50,5.0,2.0,1.5722656249999991,0.4789213949778137,0.5210223749077558,0.7418192327924308,0.08528627024714514,0.10214765356803929,0.013003956245075549
2023,NY1,100,1.5,6.0,1.9207519531249995,0.3594842696144503,0.49303796347856355,0.9095791743461422,0.07421753821116003,0.11321706739662052,0.0031533764828452775
2024,NY1,100,1.5,6.0,1.954443359375,0.504519565681466,0.54878994908589,0.9095791743461422,0.07421753821116003,0.11321706739662052,0.0031533764828452775
2025,NY1,100,1.5,5.0,1.8488281249999998,0.4789213949778137,0.5210223749077558,0.9095791743461422,0.07421753821116003,0.11321706739662052,0.0031533764828452775
2023,NY1,100,2.0,3.0,1.8642089843749994,0.3594842696144503,0.49303796347856355,0.759983722104064,0.0766915705995036,0.10912628337708916,0.008699884203394253
2024,NY1,100,2.0,3.0,1.8673583984374993,0.504519565681466,0.54878994908589,0.759983722104064,0.0766915705995036,0.10912628337708916,0.008699884203394253
2025,NY1,100,2.0,3.0,1.9125488281249998,0.4789213949778137,0.5210223749077558,0.759983722104064,0.0766915705995036,0.10912628337708916,0.008699884203394253
2023,NY1,100,3.0,2.0,1.5790039062499988,0.3594842696144503,0.49303796347856355,0.7034565722264184,0.10168185676987057,0.10363878468846849,0.008859083215136426
2024,NY1,100,3.0,2.0,1.5670654296874984,0.504519565681466,0.54878994908589,0.7034565722264184,0.10168185676987057,0.10363878468846849,0.008859083215136426
2025,NY1,100,3.0,2.0,1.5932861328124988,0.4789213949778137,0.5210223749077558,0.7034565722264184,0.10168185676987057,0.10363878468846849,0.008859083215136426
2023,NY1,100,4.0,2.0,1.6050781249999995,0.3594842696144503,0.49303796347856355,0.6520372275468213,0.08616455682220507,0.05554686055505127,0.010608676460531935
2024,NY1,100,4.0,2.0,1.5872070312499993,0.504519565681466,0.54878994908589,0.6520372275468213,0.08616455682220507,0.05554686055505127,0.010608676460531935
2025,NY1,100,4.0,2.0,1.603100585937499,0.4789213949778137,0.5210223749077558,0.6520372275468213,0.08616455682220507,0.05554686055505127,0.010608676460531935
2023,NY1,100,5.0,2.0,1.6125488281249991,0.3594842696144503,0.49303796347856355,0.6349539027514722,0.08976960902453127,0.051899098189686084,0.012224732677071
2024,NY1,100,5.0,2.0,1.5916748046874991,0.504519565681466,0.54878994908589,0.6349539027514722,0.08976960902453127,0.051899098189686084,0.012224732677071
2025,NY1,100,5.0,2.0,1.6061767578124995,0.4789213949778137,0.5210223749077558,0.6349539027514722,0.08976960902453127,0.051899098189686084,0.012224732677071
2023,NY1,500,1.5,6.0,1.9823486328124993,0.3594842696144503,0.49303796347856355,0.8691451761810258,0.06163991061836493,0.10699814960276083,0.005113468127083534
2024,NY1,500,1.5,5.0,1.8982666015624998,0.504519565681466,0.54878994908589,0.8691451761810258,0.06163991061836493,0.10699814960276083,0.005113468127083534
2025,NY1,500,1.5,5.0,1.9309326171874996,0.4789213949778137,0.5210223749077558,0.8691451761810258,0.06163991061836493,0.10699814960276083,0.005113468127083534
2023,NY1,500,2.0,3.0,1.9263183593749997,0.3594842696144503,0.49303796347856355,0.6098099934707919,0.09684528188304638,0.1329467901565598,0.01045625282479938
