year,ticker,N,delta,xmin,alpha,gamma (nlls),gamma (psd),phi exponent,beta exponent
2023,MRP,500,4,2.0,1.7218261718749992,0.49122361329613334,0.6388629437180975,0.6670739041732261,0.07061064700136827
2024,MRP,500,4,2.0,1.6771484374999992,0.4422177210797958,0.5246638934972014,0.6670739041732261,0.07061064700136827
2025,MRP,500,4,2.0,1.7036621093749997,0.489313901378011,0.5847637644928996,0.6670739041732261,0.07061064700136827
2023,MRP,1000,2,2.0,1.6501953124999993,0.49122361329613334,0.6388629437180975,0.7243752160541098,0.1354970678863599
2024,MRP,1000,2,2.0,1.5801025390624996,0.4422177210797958,0.5246638934972014,0.7243752160541098,0.1354970678863599
2025,MRP,1000,2,2.0,1.6178955078124995,0.489313901378011,0.5847637644928996,0.7243752160541098,0.1354970678863599
2023,MRP,1000,3,2.0,1.7093749999999992,0.49122361329613334,0.6388629437180975,0.6680521435986689,0.05200048553522188
2024,MRP,1000,3,2.0,1.669750976562499,0.4422177210797958,0.5246638934972014,0.6680521435986689,0.05200048553522188
2025,MRP,1000,3,2.0,1.6938476562499991,0.489313901378011,0.5847637644928996,0.6680521435986689,0.05200048553522188
2023,MRP,1000,4,2.0,1.720288085937499,0.49122361329613334,0.6388629437180975,0.6511437864885318,0.034666142897064614
2024,MRP,1000,4,2.0,1.6649169921874991,0.4422177210797958,0.5246638934972014,0.6511437864885318,0.034666142897064614
2025,MRP,1000,4,2.0,1.6991210937499996,0.489313901378011,0.5847637644928996,0.6511437864885318,0.034666142897064614
2023,MSP,100,2,3.0,1.8731445312499995,0.5571655994077115,0.47715533104101693,0.5395765302587231,0.052345431332727906
2024,MSP,100,2,3.0,1.8101562499999995,0.6585840442502713,0.4638664165137122,0.5395765302587231,0.052345431332727906
2025,MSP,100,2,3.0,1.8683837890624995,0.5531736888518998,0.48340313834405724,0.5395765302587231,0.052345431332727906
2023,MSP,100,3,2.0,1.5391601562499986,0.5571655994077115,0.47715533104101693,0.48835260614916465,0.003193805540666194
2024,MSP,100,3,3.0,1.9644775390625,0.6585840442502713,0.4638664165137122,0.48835260614916465,0.003193805540666194
2025,MSP,100,3,2.0,1.5645751953124982,0.5531736888518998,0.48340313834405724,0.48835260614916465,0.003193805540666194
2023,MSP,100,4,2.0,1.5553466796874993,0.5571655994077115,0.47715533104101693,0.45075573034893057,-0.01162189483424113
2024,MSP,100,4,2.0,1.5209228515624993,0.6585840442502713,0.4638664165137122,0.45075573034893057,-0.01162189483424113
2025,MSP,100,4,2.0,1.5898437499999991,0.5531736888518998,0.48340313834405724,0.45075573034893057,-0.01162189483424113
2023,MSP,500,2,3.0,1.942724609375,0.5571655994077115,0.47715533104101693,0.46796628496829973,0.03793009699498347
2024,MSP,500,2,3.0,1.8218749999999995,0.6585840442502713,0.4638664165137122,0.46796628496829973,0.03793009699498347
2025,MSP,500,2,3.0,1.9224365234374998,0.5531736888518998,0.48340313834405724,0.46796628496829973,0.03793009699498347
2023,MSP,500,3,2.0,1.6264648437499991,0.5571655994077115,0.47715533104101693,0.4498020993512914,0.12522303348114383
2024,MSP,500,3,3.0,1.9341552734374998,0.6585840442502713,0.4638664165137122,0.4498020993512914,0.12522303348114383
2025,MSP,500,3,2.0,1.5769531249999993,0.5531736888518998,0.48340313834405724,0.4498020993512914,0.12522303348114383
2023,MSP,1000,2,2.0,1.5455322265624991,0.5571655994077115,0.47715533104101693,0.44403822395289594,0.01188680070228053
2024,MSP,1000,2,3.0,1.9402343749999993,0.6585840442502713,0.4638664165137122,0.44403822395289594,0.01188680070228053
2025,MSP,1000,2,2.0,1.542675781249999,0.5531736888518998,0.48340313834405724,0.44403822395289594,0.01188680070228053
2025,MSP,1000,3,2.0,1.5560791015624993,0.5531736888518998,0.48340313834405724,0.4304501506413818,0.12746326227994506
2023,MST,100,2,2.0,1.3270881285970306,0.20680293570030717,0.39806643135347586,2.0491114576210983,1.000001873321399
2024,MST,100,2,3.0,1.8631103515624998,18.508063673567573,0.5711221536973459,2.0491114576210983,1.000001873321399
2025,MST,100,2,2.0,1.2693837861886408,0.6945801157246423,0.6565210377963137,2.0491114576210983,1.000001873321399
2023,MST,500,2,4.0,1.9125488281249998,0.20680293570030717,0.39806643135347586,0.932410020508574,0.9808744907807373
2024,MST,500,2,3.0,1.8308837890624998,18.508063673567573,0.5711221536973459,0.932410020508574,0.9808744907807373
2023,MTA,100,2,3.0,1.6923828124999996,0.5983039603109963,0.2613886103973997,0.29959028582456354,0.27314632694218705
2024,MTA,100,2,3.0,1.8023193359374998,0.4308710515698058,0.6016642384743949,0.29959028582456354,0.27314632694218705
2025,MTA,100,2,3.0,1.8082519531249996,0.18481032471885991,0.3413138865827363,0.29959028582456354,0.27314632694218705
2023,MTA,100,3,3.0,1.8101562499999995,0.5983039603109963,0.2613886103973997,0.27983938142252524,0.08637760034885464
2024,MTA,100,3,3.0,1.9296142578125002,0.4308710515698058,0.6016642384743949,0.27983938142252524,0.08637760034885464
2023,MTA,100,4,3.0,1.9137207031249996,0.5983039603109963,0.2613886103973997,0.24588371463606146,0.07890491252619586
2024,MTA,100,4,2.0,1.5057617187499988,0.4308710515698058,0.6016642384743949,0.24588371463606146,0.07890491252619586
2023,MTA,500,2,2.0,1.4188964843749985,0.5983039603109963,0.2613886103973997,0.36879504129807494,0.2848719299160419
2024,MTA,500,2,3.0,1.8632568359374995,0.4308710515698058,0.6016642384743949,0.36879504129807494,0.2848719299160419
2025,MTA,500,2,3.0,1.7745605468749996,0.18481032471885991,0.3413138865827363,0.36879504129807494,0.2848719299160419
2023,MTA,1000,2,2.0,1.4521484374999987,0.5983039603109963,0.2613886103973997,0.2674573014923121,0.1311331585692724
2024,MTA,1000,2,3.0,1.9478515625,0.4308710515698058,0.6016642384743949,0.2674573014923121,0.1311331585692724
2025,MTA,1000,2,3.0,1.964990234375,0.18481032471885991,0.3413138865827363,0.2674573014923121,0.1311331585692724
2023,MTH,100,2,3.0,1.9111572265625005,0.417411369863426,0.6199476809962108,0.6940403221593645,0.12587472377085612
2024,MTH,100,2,3.0,1.836083984375,0.4155245694686858,0.550349418471414,0.6940403221593645,0.12587472377085612
2025,MTH,100,2,3.0,1.8949707031249994,0.5264819703531683,0.5556275525742986,0.6940403221593645,0.12587472377085612
2023,MTH,100,3,2.0,1.6330566406249987,0.417411369863426,0.6199476809962108,0.5827291160630368,0.089121227482098
2024,MTH,100,3,2.0,1.5936523437499988,0.4155245694686858,0.550349418471414,0.5827291160630368,0.089121227482098
2025,MTH,100,3,2.0,1.6051513671874993,0.5264819703531683,0.5556275525742986,0.5827291160630368,0.089121227482098
2023,MTH,100,4,2.0,1.654370117187499,0.417411369863426,0.6199476809962108,0.5492757869621222,0.10894220522893604
2024,MTH,100,4,2.0,1.620678710937499,0.4155245694686858,0.550349418471414,0.5492757869621222,0.10894220522893604
2025,MTH,100,4,2.0,1.626318359374999,0.5264819703531683,0.5556275525742986,0.5492757869621222,0.10894220522893604
2023,MTH,500,2,2.0,1.502026367187499,0.417411369863426,0.6199476809962108,0.6312635317392277,0.1071437600670795
2024,MTH,500,2,3.0,1.931005859375,0.4155245694686858,0.550349418471414,0.6312635317392277,0.1071437600670795
2025,MTH,500,2,3.0,1.9819091796874995,0.5264819703531683,0.5556275525742986,0.6312635317392277,0.1071437600670795
2023,MTH,500,3,2.0,1.6854248046875,0.417411369863426,0.6199476809962108,0.36237104109858304,-0.013620536582283382
2024,MTH,500,3,2.0,1.6417724609374984,0.4155245694686858,0.550349418471414,0.36237104109858304,-0.013620536582283382
2025,MTH,500,3,2.0,1.6098388671874995,0.5264819703531683,0.5556275525742986,0.36237104109858304,-0.013620536582283382
2023,MTH,500,4,2.0,1.6663085937499993,0.417411369863426,0.6199476809962108,0.30114903990414454,-0.07644553475193143
2024,MTH,500,4,2.0,1.626538085937499,0.4155245694686858,0.550349418471414,0.30114903990414454,-0.07644553475193143
2025,MTH,500,4,2.0,1.6242675781249991,0.5264819703531683,0.5556275525742986,0.30114903990414454,-0.07644553475193143
2023,MTH,1000,2,2.0,1.5960693359374991,0.417411369863426,0.6199476809962108,0.5551620454068733,0.05524881786432694
2024,MTH,1000,2,2.0,1.5487548828124993,0.4155245694686858,0.550349418471414,0.5551620454068733,0.05524881786432694
2025,MTH,1000,2,2.0,1.555859374999999,0.5264819703531683,0.5556275525742986,0.5551620454068733,0.05524881786432694
2023,MTH,1000,3,2.0,1.6785400390624998,0.417411369863426,0.6199476809962108,0.33640329069562486,-0.010945057124091268
2024,MTH,1000,3,2.0,1.6500488281249992,0.4155245694686858,0.550349418471414,0.33640329069562486,-0.010945057124091268
2025,MTH,1000,3,2.0,1.6258789062499988,0.5264819703531683,0.5556275525742986,0.33640329069562486,-0.010945057124091268
2023,MTM,100,2,3.0,1.973779296875,0.49906804123817883,0.6190036527464848,0.7229710529438145,0.17356968165783812
2024,MTM,100,2,3.0,1.9117431640625,0.7477770979937478,0.549008207978092,0.7229710529438145,0.17356968165783812
2025,MTM,100,2,3.0,1.9425781249999998,0.6501903495983683,0.5706504078629824,0.7229710529438145,0.17356968165783812
2023,MTM,100,3,2.0,1.6521728515624998,0.49906804123817883,0.6190036527464848,0.6100512474595644,0.17177219569245122
2024,MTM,100,3,2.0,1.636425781249999,0.7477770979937478,0.549008207978092,0.6100512474595644,0.17177219569245122
2025,MTM,100,3,2.0,1.6383300781249988,0.6501903495983683,0.5706504078629824,0.6100512474595644,0.17177219569245122
2023,MTM,100,4,2.0,1.6652099609374993,0.49906804123817883,0.6190036527464848,0.5937475378082424,0.17316842666177734
2024,MTM,100,4,2.0,1.654003906249999,0.7477770979937478,0.549008207978092,0.5937475378082424,0.17316842666177734
2025,MTM,100,4,2.0,1.6564941406249996,0.6501903495983683,0.5706504078629824,0.5937475378082424,0.17316842666177734
2023,MTM,500,2,2.0,1.5564453124999988,0.49906804123817883,0.6190036527464848,0.6536884082952032,0.15713569581593573
2024,MTM,500,2,2.0,1.5301513671874991,0.7477770979937478,0.549008207978092,0.6536884082952032,0.15713569581593573
2025,MTM,500,2,2.0,1.5399658203124993,0.6501903495983683,0.5706504078629824,0.6536884082952032,0.15713569581593573
2023,MTM,500,3,2.0,1.668286132812499,0.49906804123817883,0.6190036527464848,0.5475825484866074,0.2259958862919174
2024,MTM,500,3,2.0,1.6559082031249992,0.7477770979937478,0.549008207978092,0.5475825484866074,0.2259958862919174
2025,MTM,500,3,2.0,1.6557617187499991,0.6501903495983683,0.5706504078629824,0.5475825484866074,0.2259958862919174
2024,MTM,500,4,2.0,1.6356933593749994,0.7477770979937478,0.549008207978092,0.46433204598565464,0.20963646032375363
2025,MTM,500,4,2.0,1.6648437499999993,0.6501903495983683,0.5706504078629824,0.46433204598565464,0.20963646032375363
2023,MTM,1000,2,2.0,1.620678710937499,0.49906804123817883,0.6190036527464848,0.6050961733983978,0.17189128400075465
2024,MTM,1000,2,2.0,1.5817871093749996,0.7477770979937478,0.549008207978092,0.6050961733983978,0.17189128400075465
2025,MTM,1000,2,2.0,1.5919677734374984,0.6501903495983683,0.5706504078629824,0.6050961733983978,0.17189128400075465
2023,MTM,1000,3,2.0,1.6018554687499993,0.49906804123817883,0.6190036527464848,0.4736206112225158,0.14287572373238966
2024,MTM,1000,3,2.0,1.6566406249999996,0.7477770979937478,0.549008207978092,0.4736206112225158,0.14287572373238966
2025,MTM,1000,3,2.0,1.6750976562499993,0.6501903495983683,0.5706504078629824,0.4736206112225158,0.14287572373238966
2025,MTM,1000,4,2.0,1.6427978515624995,0.6501903495983683,0.5706504078629824,0.5642574641580919,0.14937660459583077
2023,MTN,100,2,44.0,1.91907519527587,0.49842405192848466,0.5945877638425556,0.861529707003393,0.17117615196495437
2024,MTN,100,2,3.0,1.9781005859374998,0.4890936964839941,0.567625864055016,0.861529707003393,0.17117615196495437
2025,MTN,100,2,2.0,1.5237060546874988,0.4605511326245248,0.6187765730936219,0.861529707003393,0.17117615196495437
2023,MTN,100,3,2.0,1.6642578124999994,0.49842405192848466,0.5945877638425556,0.7725779900381885,0.19499413122667414
2024,MTN,100,3,2.0,1.6518066406249994,0.4890936964839941,0.567625864055016,0.7725779900381885,0.19499413122667414
2025,MTN,100,3,2.0,1.6857543945312496,0.4605511326245248,0.6187765730936219,0.7725779900381885,0.19499413122667414
2023,MTN,100,4,2.0,1.6767822265624996,0.49842405192848466,0.5945877638425556,0.7501356104145117,0.1880959250422933
2024,MTN,100,4,2.0,1.667004394531249,0.4890936964839941,0.567625864055016,0.7501356104145117,0.1880959250422933
2025,MTN,100,4,2.0,1.7024169921874996,0.4605511326245248,0.6187765730936219,0.7501356104145117,0.1880959250422933
2023,MTN,500,2,34.0,1.8869881179713692,0.49842405192848466,0.5945877638425556,0.7978559355926854,0.18335062143898945
2024,MTN,500,2,2.0,1.5764404296874988,0.4890936964839941,0.567625864055016,0.7978559355926854,0.18335062143898945
2025,MTN,500,2,2.0,1.5859619140624988,0.4605511326245248,0.6187765730936219,0.7978559355926854,0.18335062143898945
2023,MTN,500,3,2.0,1.6959716796874993,0.49842405192848466,0.5945877638425556,0.6335571602151732,0.20533744171458476
2024,MTN,500,3,2.0,1.695019531249999,0.4890936964839941,0.567625864055016,0.6335571602151732,0.20533744171458476
2025,MTN,500,3,2.0,1.7272460937499998,0.4605511326245248,0.6187765730936219,0.6335571602151732,0.20533744171458476
2023,MTN,500,4,2.0,1.7053466796874996,0.49842405192848466,0.5945877638425556,0.6770752468382227,0.23440781427087146
2024,MTN,500,4,2.0,1.7016113281249994,0.4890936964839941,0.567625864055016,0.6770752468382227,0.23440781427087146
2025,MTN,500,4,2.0,1.7361083984374988,0.4605511326245248,0.6187765730936219,0.6770752468382227,0.23440781427087146
2023,MTN,1000,2,2.0,1.637304687499999,0.49842405192848466,0.5945877638425556,0.7188788212704822,0.20264110330703805
2024,MTN,1000,2,2.0,1.6260253906249988,0.4890936964839941,0.567625864055016,0.7188788212704822,0.20264110330703805
2025,MTN,1000,2,2.0,1.6462402343749991,0.4605511326245248,0.6187765730936219,0.7188788212704822,0.20264110330703805
2023,MTN,1000,3,2.0,1.7057861328124995,0.49842405192848466,0.5945877638425556,0.5991543800996775,0.26266981797485744
2024,MTN,1000,3,2.0,1.6952392578124993,0.4890936964839941,0.567625864055016,0.5991543800996775,0.26266981797485744
2025,MTN,1000,3,2.0,1.7296630859374993,0.4605511326245248,0.6187765730936219,0.5991543800996775,0.26266981797485744
2023,MTN,1000,4,2.0,1.6997070312499991,0.49842405192848466,0.5945877638425556,0.620106182706267,0.297896331828618
2024,MTN,1000,4,2.0,1.6915039062499995,0.4890936964839941,0.567625864055016,0.620106182706267,0.297896331828618
2025,MTN,1000,4,2.0,1.7153808593749988,0.4605511326245248,0.6187765730936219,0.620106182706267,0.297896331828618
2023,N91,100,2,3.0,1.8680908203124993,0.6435098206058936,0.46308277642108686,0.6825724035535514,0.18375755787607875
2024,N91,100,2,3.0,1.9438232421874995,0.5465840973959876,0.4934137540343885,0.6825724035535514,0.18375755787607875
2025,N91,100,2,3.0,1.8817138671875,0.5834769237775873,0.41075859216589006,0.6825724035535514,0.18375755787607875
2023,N91,100,3,2.0,1.5605468749999991,0.6435098206058936,0.46308277642108686,0.6332734470991971,0.15539313270952987
2024,N91,100,3,2.0,1.6241210937499995,0.5465840973959876,0.4934137540343885,0.6332734470991971,0.15539313270952987
2025,N91,100,3,2.0,1.5773193359374993,0.5834769237775873,0.41075859216589006,0.6332734470991971,0.15539313270952987
2023,N91,100,4,2.0,1.5855957031249988,0.6435098206058936,0.46308277642108686,0.6208419948217628,0.0903956402206833
2024,N91,100,4,2.0,1.6356933593749994,0.5465840973959876,0.4934137540343885,0.6208419948217628,0.0903956402206833
2025,N91,100,4,2.0,1.584790039062499,0.5834769237775873,0.41075859216589006,0.6208419948217628,0.0903956402206833
2023,N91,500,2,3.0,1.9354736328125002,0.6435098206058936,0.46308277642108686,0.6337051278506844,0.19307080237023277
2024,N91,500,2,2.0,1.5486083984374988,0.5465840973959876,0.4934137540343885,0.6337051278506844,0.19307080237023277
2025,N91,500,2,3.0,1.9430908203124995,0.5834769237775873,0.41075859216589006,0.6337051278506844,0.19307080237023277
2023,N91,500,3,2.0,1.6083007812499996,0.6435098206058936,0.46308277642108686,0.7687445106533074,0.26578947807711084
2024,N91,500,3,2.0,1.6592041015624996,0.5465840973959876,0.4934137540343885,0.7687445106533074,0.26578947807711084
2025,N91,500,3,2.0,1.5926269531249986,0.5834769237775873,0.41075859216589006,0.7687445106533074,0.26578947807711084
2025,N91,500,4,2.0,1.6006103515624996,0.5834769237775873,0.41075859216589006,0.8148068723396253,0.256775591141053
2023,N91,1000,2,2.0,1.547216796874999,0.6435098206058936,0.46308277642108686,0.723256254690957,0.16278840237319628
2024,N91,1000,2,2.0,1.5747558593749988,0.5465840973959876,0.4934137540343885,0.723256254690957,0.16278840237319628
2025,N91,1000,2,2.0,1.5476562499999988,0.5834769237775873,0.41075859216589006,0.723256254690957,0.16278840237319628
2023,N91,1000,3,1.0,0.9693672957136958,0.6435098206058936,0.46308277642108686,0.9328726852145733,0.3136031926008548
2024,N91,1000,3,2.0,1.6574462890624995,0.5465840973959876,0.4934137540343885,0.9328726852145733,0.3136031926008548
2025,N91,1000,3,2.0,1.5947509765624988,0.5834769237775873,0.41075859216589006,0.9328726852145733,0.3136031926008548
2025,N91,1000,4,2.0,1.537695312499999,0.5834769237775873,0.41075859216589006,0.6301484302274118,0.38538066643446167
2023,NED,100,2,3.0,1.9824218749999991,0.5769048079560832,0.582491112339139,0.8200571350223336,0.17447542233864968
2024,NED,100,2,3.0,1.8499999999999996,0.45060787073576636,0.4888335012670251,0.8200571350223336,0.17447542233864968
2025,NED,100,2,3.0,1.9790527343750002,0.4969542078192453,0.5744348875440508,0.8200571350223336,0.17447542233864968
2023,NED,100,3,2.0,1.6458007812499993,0.5769048079560832,0.582491112339139,0.7381707419219657,0.1986770580920275
2024,NED,100,3,2.0,1.5748291015624991,0.45060787073576636,0.4888335012670251,0.7381707419219657,0.1986770580920275
2025,NED,100,3,2.0,1.6525390624999994,0.4969542078192453,0.5744348875440508,0.7381707419219657,0.1986770580920275
2023,NED,100,4,2.0,1.6562377929687493,0.5769048079560832,0.582491112339139,0.686902217388481,0.19404956253965258
2024,NED,100,4,2.0,1.587353515624999,0.45060787073576636,0.4888335012670251,0.686902217388481,0.19404956253965258
2025,NED,100,4,2.0,1.667187499999999,0.4969542078192453,0.5744348875440508,0.686902217388481,0.19404956253965258
2023,NED,500,2,2.0,1.5672851562499988,0.5769048079560832,0.582491112339139,0.7697420938497598,0.17613113468927236
2024,NED,500,2,3.0,1.9556884765625,0.45060787073576636,0.4888335012670251,0.7697420938497598,0.17613113468927236
2025,NED,500,2,2.0,1.5683837890624988,0.4969542078192453,0.5744348875440508,0.7697420938497598,0.17613113468927236
2023,NED,500,3,2.0,1.6821289062499991,0.5769048079560832,0.582491112339139,0.6401540778479408,0.15791144539932886
2024,NED,500,3,2.0,1.638256835937499,0.45060787073576636,0.4888335012670251,0.6401540778479408,0.15791144539932886
2025,NED,500,3,2.0,1.6934814453124991,0.4969542078192453,0.5744348875440508,0.6401540778479408,0.15791144539932886
2023,NED,500,4,2.0,1.6863037109374996,0.5769048079560832,0.582491112339139,0.6767197625371941,0.13265673826873114
2024,NED,500,4,2.0,1.6506347656249991,0.45060787073576636,0.4888335012670251,0.6767197625371941,0.13265673826873114
2025,NED,500,4,2.0,1.7060058593749994,0.4969542078192453,0.5744348875440508,0.6767197625371941,0.13265673826873114
2023,NED,1000,2,2.0,1.6142333984374986,0.5769048079560832,0.582491112339139,0.6811785911032214,0.1608312762173782
2024,NED,1000,2,2.0,1.558789062499999,0.45060787073576636,0.4888335012670251,0.6811785911032214,0.1608312762173782
2025,NED,1000,2,2.0,1.621044921874999,0.4969542078192453,0.5744348875440508,0.6811785911032214,0.1608312762173782
2023,NED,1000,3,2.0,1.6845458984374995,0.5769048079560832,0.582491112339139,0.6587917247941579,0.08434749405367312
2024,NED,1000,3,2.0,1.6449951171874986,0.45060787073576636,0.4888335012670251,0.6587917247941579,0.08434749405367312
2025,NED,1000,3,2.0,1.7143554687499991,0.4969542078192453,0.5744348875440508,0.6587917247941579,0.08434749405367312
2023,NED,1000,4,2.0,1.6967773437499991,0.5769048079560832,0.582491112339139,0.6503349437760174,0.05401265976265239
2024,NED,1000,4,2.0,1.6491699218749991,0.45060787073576636,0.4888335012670251,0.6503349437760174,0.05401265976265239
2025,NED,1000,4,2.0,1.7044677734374991,0.4969542078192453,0.5744348875440508,0.6503349437760174,0.05401265976265239
2023,NPH,100,2,3.0,1.9879150390624991,0.7611150023771545,0.5966117174510842,0.8744139166618531,0.1725920753512486
2024,NPH,100,2,3.0,1.9896728515624993,0.4817552130738992,0.600515526217756,0.8744139166618531,0.1725920753512486
2025,NPH,100,2,3.0,1.9609619140624996,0.5217878780511798,0.593628528680169,0.8744139166618531,0.1725920753512486
2023,NPH,100,3,2.0,1.643749999999999,0.7611150023771545,0.5966117174510842,0.7714425768441792,0.17168477892357223
2024,NPH,100,3,2.0,1.6641113281249993,0.4817552130738992,0.600515526217756,0.7714425768441792,0.17168477892357223
2025,NPH,100,3,2.0,1.6416992187499986,0.5217878780511798,0.593628528680169,0.7714425768441792,0.17168477892357223
2023,NPH,100,4,2.0,1.6544433593749992,0.7611150023771545,0.5966117174510842,0.76163440521176,0.17176819267661503
2024,NPH,100,4,2.0,1.6786132812499996,0.4817552130738992,0.600515526217756,0.76163440521176,0.17176819267661503
2025,NPH,100,4,2.0,1.6585815429687494,0.5217878780511798,0.593628528680169,0.76163440521176,0.17176819267661503
2023,NPH,500,2,2.0,1.5772460937499995,0.7611150023771545,0.5966117174510842,0.7693155614227881,0.1775298311482946
2024,NPH,500,2,2.0,1.5744628906249987,0.4817552130738992,0.600515526217756,0.7693155614227881,0.1775298311482946
2025,NPH,500,2,2.0,1.5642089843749987,0.5217878780511798,0.593628528680169,0.7693155614227881,0.1775298311482946
2023,NPH,500,3,2.0,1.6818359374999994,0.7611150023771545,0.5966117174510842,0.6113489533835889,0.18489158359119254
2024,NPH,500,3,2.0,1.7011718749999991,0.4817552130738992,0.600515526217756,0.6113489533835889,0.18489158359119254
2025,NPH,500,3,2.0,1.6857910156249996,0.5217878780511798,0.593628528680169,0.6113489533835889,0.18489158359119254
2023,NPH,500,4,2.0,1.6781005859374991,0.7611150023771545,0.5966117174510842,0.6195423498359519,0.2536501534164922
2024,NPH,500,4,2.0,1.7032226562499995,0.4817552130738992,0.600515526217756,0.6195423498359519,0.2536501534164922
2025,NPH,500,4,2.0,1.6986816406249994,0.5217878780511798,0.593628528680169,0.6195423498359519,0.2536501534164922
2023,NPH,1000,2,2.0,1.6150390624999993,0.7611150023771545,0.5966117174510842,0.7800390164524651,0.17228124238373613
2024,NPH,1000,2,2.0,1.6263916015624993,0.4817552130738992,0.600515526217756,0.7800390164524651,0.17228124238373613
2025,NPH,1000,2,2.0,1.6125488281249991,0.5217878780511798,0.593628528680169,0.7800390164524651,0.17228124238373613
2023,NPH,1000,3,2.0,1.6835937499999996,0.7611150023771545,0.5966117174510842,0.6445378937294415,0.21030126673472427
2024,NPH,1000,3,2.0,1.7089355468749994,0.4817552130738992,0.600515526217756,0.6445378937294415,0.21030126673472427
2025,NPH,1000,3,2.0,1.6993408203124991,0.5217878780511798,0.593628528680169,0.6445378937294415,0.21030126673472427
2023,NPH,1000,4,2.0,1.6876953124999994,0.7611150023771545,0.5966117174510842,0.5985668741739631,0.347545507332515
2024,NPH,1000,4,2.0,1.709301757812499,0.4817552130738992,0.600515526217756,0.5985668741739631,0.347545507332515
2025,NPH,1000,4,2.0,1.6896728515624995,0.5217878780511798,0.593628528680169,0.5985668741739631,0.347545507332515
2023,NPK,100,2,3.0,1.8743896484374991,0.6725687998680759,0.8392368940242818,0.3382301285006608,0.22653798606960832
2024,NPK,100,2,3.0,1.8456787109374995,0.6035328291948935,0.5054263131055019,0.3382301285006608,0.22653798606960832
2025,NPK,100,2,3.0,1.790380859374999,0.527901392460787,0.37054090232661474,0.3382301285006608,0.22653798606960832
2024,NPK,100,3,2.0,1.4875244140624986,0.6035328291948935,0.5054263131055019,0.18755410372427028,0.7723171834161141
2023,NPK,500,2,3.0,1.9284423828125004,0.6725687998680759,0.8392368940242818,0.31217249870872155,0.15548182972481814
2024,NPK,500,2,3.0,1.8415039062499998,0.6035328291948935,0.5054263131055019,0.31217249870872155,0.15548182972481814
2025,NPK,500,2,3.0,1.8929199218749995,0.527901392460787,0.37054090232661474,0.31217249870872155,0.15548182972481814
2023,NPK,1000,2,2.0,1.5401855468749992,0.6725687998680759,0.8392368940242818,0.2471739871250711,0.4649590980863734
2024,NPK,1000,2,3.0,1.9058837890625,0.6035328291948935,0.5054263131055019,0.2471739871250711,0.4649590980863734
2023,NPN,100,2,2.0,1.521801757812499,0.4081128963521005,0.5674942900789448,0.9420024655194673,0.11049314639820876
2024,NPN,100,2,3.0,1.8939453124999996,0.3872815944347247,0.49806193836708457,0.9420024655194673,0.11049314639820876
2025,NPN,100,2,3.0,1.9025146484374993,0.3517944765134105,0.5082183562129372,0.9420024655194673,0.11049314639820876
2023,NPN,100,3,2.0,1.649206542968749,0.4081128963521005,0.5674942900789448,0.8741608489245447,0.11446818156241881
2024,NPN,100,3,2.0,1.607275390624999,0.3872815944347247,0.49806193836708457,0.8741608489245447,0.11446818156241881
2025,NPN,100,3,2.0,1.6015808105468743,0.3517944765134105,0.5082183562129372,0.8741608489245447,0.11446818156241881
2023,NPN,100,4,2.0,1.6632324218749992,0.4081128963521005,0.5674942900789448,0.859089269608231,0.11667604862037154
2024,NPN,100,4,2.0,1.622509765624999,0.3872815944347247,0.49806193836708457,0.859089269608231,0.11667604862037154
2025,NPN,100,4,2.0,1.6169067382812496,0.3517944765134105,0.5082183562129372,0.859089269608231,0.11667604862037154
2023,NPN,500,2,2.0,1.5927368164062488,0.4081128963521005,0.5674942900789448,0.8716499480862906,0.10320333696622905
2024,NPN,500,2,2.0,1.545422363281249,0.3872815944347247,0.49806193836708457,0.8716499480862906,0.10320333696622905
2025,NPN,500,2,2.0,1.551794433593749,0.3517944765134105,0.5082183562129372,0.8716499480862906,0.10320333696622905
2023,NPN,500,3,2.0,1.7095581054687492,0.4081128963521005,0.5674942900789448,0.767486506349983,0.06282148462107966
2024,NPN,500,3,2.0,1.6815429687499996,0.3872815944347247,0.49806193836708457,0.767486506349983,0.06282148462107966
2025,NPN,500,3,2.0,1.6728271484374986,0.3517944765134105,0.5082183562129372,0.767486506349983,0.06282148462107966
2023,NPN,500,4,2.0,1.719519042968749,0.4081128963521005,0.5674942900789448,0.7477514084104344,0.049986308710430374
2024,NPN,500,4,2.0,1.6937011718749995,0.3872815944347247,0.49806193836708457,0.7477514084104344,0.049986308710430374
2025,NPN,500,4,2.0,1.6826049804687493,0.3517944765134105,0.5082183562129372,0.7477514084104344,0.049986308710430374
2023,NPN,1000,2,2.0,1.6389526367187486,0.4081128963521005,0.5674942900789448,0.7853913192823405,0.09542726761827683
2024,NPN,1000,2,2.0,1.5931396484374982,0.3872815944347247,0.49806193836708457,0.7853913192823405,0.09542726761827683
2025,NPN,1000,2,2.0,1.5976440429687488,0.3517944765134105,0.5082183562129372,0.7853913192823405,0.09542726761827683
2023,NPN,1000,3,2.0,1.7101806640624995,0.4081128963521005,0.5674942900789448,0.688746544716711,0.03596589036115677
2024,NPN,1000,3,2.0,1.6917968749999996,0.3872815944347247,0.49806193836708457,0.688746544716711,0.03596589036115677
2025,NPN,1000,3,2.0,1.6793090820312493,0.3517944765134105,0.5082183562129372,0.688746544716711,0.03596589036115677
